precision,recall,f_measure,ref_count,pred_count,raw_pitch_accuracy,raw_chroma_accuracy,overall_accuracy,voicing_recall,voicing_false_alarm,file,output_midi,ground_truth
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Paired_Speech_Group/0002.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Paired_Speech_Group_0002_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Paired_Speech_Group/0002.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Paired_Speech_Group/0003.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Paired_Speech_Group_0003_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Paired_Speech_Group/0003.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Paired_Speech_Group/0001.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Paired_Speech_Group_0001_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Paired_Speech_Group/0001.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Paired_Speech_Group/0000.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Paired_Speech_Group_0000_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Paired_Speech_Group/0000.json
0.1,0.08333333333333333,0.0909090909090909,12,10,0.9885057471264368,0.9885057471264368,0.9675090252707581,0.9961685823754789,0.375,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0004.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Control_Group_0004_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0004.json
0.1111111111111111,0.2222222222222222,0.14814814814814814,9,18,0.988929889298893,0.988929889298893,0.9686411149825784,0.996309963099631,0.375,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0005.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Control_Group_0005_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0005.json
0.16666666666666666,0.2631578947368421,0.2040816326530612,19,30,0.9698492462311558,0.9698492462311558,0.9656019656019657,0.9899497487437185,0.2222222222222222,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0006.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Control_Group_0006_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0006.json
0.09090909090909091,0.15384615384615385,0.1142857142857143,13,22,0.9786223277909739,0.9786223277909739,0.9476082004555809,0.9904988123515439,0.7777777777777778,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0002.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Control_Group_0002_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0002.json
0.3333333333333333,0.5,0.4,12,18,0.9851851851851852,0.9851851851851852,0.9655172413793104,0.9925925925925926,0.3,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0003.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Control_Group_0003_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0003.json
0.2,0.3333333333333333,0.25,12,20,0.9806949806949807,0.9806949806949807,0.9657794676806084,0.9961389961389961,1.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0001.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Control_Group_0001_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0001.json
0.125,0.18181818181818182,0.14814814814814814,11,16,0.9844961240310077,0.9844961240310077,0.9846743295019157,0.9883720930232558,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0000.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Control_Group_0000_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Control_Group/0000.json
0.1111111111111111,0.25,0.15384615384615383,12,27,0.9583333333333334,0.9583333333333334,0.9486166007905138,1.0,0.23076923076923078,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0004.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Pharyngeal_Group_0004_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0004.json
0.10714285714285714,0.3333333333333333,0.16216216216216214,9,28,0.9880478087649402,0.9880478087649402,0.9810606060606061,0.9880478087649402,0.15384615384615385,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0005.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Pharyngeal_Group_0005_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0005.json
0.043478260869565216,0.10526315789473684,0.06153846153846154,19,46,0.9509803921568627,0.9509803921568627,0.9445727482678984,0.9803921568627451,0.16,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0006.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Pharyngeal_Group_0006_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0006.json
0.08823529411764706,0.23076923076923078,0.12765957446808512,13,34,0.9787798408488063,0.9787798408488063,0.9698492462311558,0.9893899204244032,0.19047619047619047,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0002.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Pharyngeal_Group_0002_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0002.json
0.0967741935483871,0.21428571428571427,0.13333333333333333,14,31,0.9802371541501976,0.9802371541501976,0.9642857142857143,1.0,0.18518518518518517,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0003.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Pharyngeal_Group_0003_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0003.json
0.14285714285714285,0.3333333333333333,0.2,12,28,0.9605263157894737,0.9605263157894737,0.9423868312757202,1.0,0.3333333333333333,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0001.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Pharyngeal_Group_0001_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0001.json
0.125,0.25,0.16666666666666666,12,24,0.9642857142857143,0.9642857142857143,0.950207468879668,0.9955357142857143,0.23529411764705882,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0000.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Shallow_Pharyngeal_Group_0000_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Shallow/Pharyngeal_Group/0000.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Paired_Speech_Group/0002.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Unconditionally_Paired_Speech_Group_0002_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Paired_Speech_Group/0002.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Paired_Speech_Group/0003.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Unconditionally_Paired_Speech_Group_0003_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Paired_Speech_Group/0003.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Paired_Speech_Group/0001.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Unconditionally_Paired_Speech_Group_0001_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Paired_Speech_Group/0001.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Paired_Speech_Group/0000.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Unconditionally_Paired_Speech_Group_0000_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Paired_Speech_Group/0000.json
0.20689655172413793,0.4,0.2727272727272727,15,29,0.968,0.968,0.9565217391304348,1.0,0.15384615384615385,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Control_Group/0002.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Unconditionally_Control_Group_0002_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Control_Group/0002.json
0.1111111111111111,0.4,0.1739130434782609,5,18,0.9395161290322581,0.9395161290322581,0.9242424242424242,0.9919354838709677,0.3125,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Control_Group/0003.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Unconditionally_Control_Group_0003_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Control_Group/0003.json
0.0,0.0,0.0,7,34,0.9124423963133641,0.9124423963133641,0.9074889867841409,0.9953917050691244,0.2,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Control_Group/0001.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Unconditionally_Control_Group_0001_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Control_Group/0001.json
0.1,0.4,0.16000000000000003,5,20,0.7003891050583657,0.7003891050583657,0.7052631578947368,0.9922178988326849,0.25,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Control_Group/0000.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Unconditionally_Control_Group_0000_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Control_Group/0000.json
0.12121212121212122,0.26666666666666666,0.16666666666666666,15,33,0.9386973180076629,0.9386973180076629,0.9285714285714286,0.946360153256705,0.21052631578947367,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Pharyngeal_Group/0002.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Unconditionally_Pharyngeal_Group_0002_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Pharyngeal_Group/0002.json
0.05555555555555555,0.14285714285714285,0.08,7,18,0.9661016949152542,0.9661016949152542,0.9551020408163265,0.9745762711864406,0.3333333333333333,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Pharyngeal_Group/0003.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Unconditionally_Pharyngeal_Group_0003_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Pharyngeal_Group/0003.json
0.0,0.0,0.0,7,21,0.8812785388127854,0.8812785388127854,0.868421052631579,0.9680365296803652,0.4444444444444444,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Pharyngeal_Group/0001.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Unconditionally_Pharyngeal_Group_0001_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Pharyngeal_Group/0001.json
0.11538461538461539,0.42857142857142855,0.18181818181818182,7,26,0.74,0.74,0.7313432835820896,0.96,0.3888888888888889,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Pharyngeal_Group/0000.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Unconditionally_Pharyngeal_Group_0000_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Unconditionally/Pharyngeal_Group/0000.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0004.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Paired_Speech_Group_0004_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0004.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0005.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Paired_Speech_Group_0005_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0005.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0007.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Paired_Speech_Group_0007_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0007.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0006.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Paired_Speech_Group_0006_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0006.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0002.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Paired_Speech_Group_0002_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0002.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0003.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Paired_Speech_Group_0003_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0003.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0001.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Paired_Speech_Group_0001_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0001.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0000.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Paired_Speech_Group_0000_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0000.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0008.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Paired_Speech_Group_0008_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Paired_Speech_Group/0008.json
0.15384615384615385,0.2857142857142857,0.2,14,26,0.847457627118644,0.847457627118644,0.835,0.943502824858757,0.2608695652173913,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0004.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Control_Group_0004_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0004.json
0.21951219512195122,0.42857142857142855,0.29032258064516125,21,41,0.8767605633802817,0.8767605633802817,0.8526645768025078,0.9683098591549296,0.34285714285714286,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0005.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Control_Group_0005_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0005.json
0.13793103448275862,0.23529411764705882,0.17391304347826086,17,29,0.8847736625514403,0.8847736625514403,0.8467153284671532,0.9835390946502057,0.45161290322580644,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0007.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Control_Group_0007_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0007.json
0.18421052631578946,0.4117647058823529,0.2545454545454545,17,38,0.9249146757679181,0.9249146757679181,0.8905775075987842,0.9658703071672355,0.3888888888888889,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0006.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Control_Group_0006_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0006.json
0.3,0.35294117647058826,0.3243243243243243,17,20,0.9720930232558139,0.9720930232558139,0.9629629629629629,0.986046511627907,0.10714285714285714,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0002.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Control_Group_0002_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0002.json
0.15384615384615385,0.2857142857142857,0.2,7,13,0.9754901960784313,0.9754901960784313,0.954337899543379,0.9950980392156863,0.3333333333333333,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0003.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Control_Group_0003_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0003.json
0.15,0.3,0.2,20,40,0.912751677852349,0.912751677852349,0.8294117647058824,0.9496644295302014,0.7619047619047619,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0001.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Control_Group_0001_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0001.json
0.08333333333333333,0.18181818181818182,0.1142857142857143,11,24,0.9421052631578948,0.9421052631578948,0.9441624365482234,0.9789473684210527,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0000.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Control_Group_0000_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0000.json
0.09615384615384616,0.18518518518518517,0.12658227848101267,27,52,0.9557522123893806,0.9557522123893806,0.9476987447698745,0.9889380530973452,0.19230769230769232,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0008.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Control_Group_0008_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Control_Group/0008.json
0.125,0.2857142857142857,0.17391304347826086,14,32,0.8256410256410256,0.8256410256410256,0.813953488372093,0.9538461538461539,0.3,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0004.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Pharyngeal_Group_0004_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0004.json
0.15555555555555556,0.35,0.21538461538461537,20,45,0.8976109215017065,0.8976109215017065,0.8738738738738738,0.962457337883959,0.3,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0005.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Pharyngeal_Group_0005_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0005.json
0.2,0.42105263157894735,0.2711864406779661,19,40,0.9140625,0.9140625,0.8896551724137931,0.98046875,0.29411764705882354,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0007.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Pharyngeal_Group_0007_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0007.json
0.2222222222222222,0.42105263157894735,0.2909090909090909,19,36,0.9267515923566879,0.9267515923566879,0.8704225352112676,0.9554140127388535,0.5609756097560976,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0006.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Pharyngeal_Group_0006_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0006.json
0.06451612903225806,0.10526315789473684,0.07999999999999999,19,31,0.9537815126050421,0.9537815126050421,0.951310861423221,0.9663865546218487,0.06896551724137931,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0002.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Pharyngeal_Group_0002_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0002.json
0.058823529411764705,0.125,0.07999999999999999,8,17,0.9629629629629629,0.9629629629629629,0.9605263157894737,0.9953703703703703,0.08333333333333333,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0003.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Pharyngeal_Group_0003_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0003.json
0.17073170731707318,0.35,0.22950819672131145,20,41,0.906832298136646,0.906832298136646,0.8523676880222841,0.9347826086956522,0.6216216216216216,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0001.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Pharyngeal_Group_0001_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0001.json
0.21212121212121213,0.5,0.2978723404255319,14,33,0.9227053140096618,0.9227053140096618,0.9248826291079812,0.9951690821256038,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0000.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Pharyngeal_Group_0000_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0000.json
0.18518518518518517,0.38461538461538464,0.25,26,54,0.95260663507109,0.95260663507109,0.925601750547046,0.9881516587677726,0.4,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0008.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_Enchanted_Pharyngeal_Group_0008_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/Enchanted/Pharyngeal_Group/0008.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0010.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_You Belong With Me_Paired_Speech_Group_0010_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0010.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0004.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_You Belong With Me_Paired_Speech_Group_0004_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0004.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0005.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_You Belong With Me_Paired_Speech_Group_0005_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0005.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0011.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_You Belong With Me_Paired_Speech_Group_0011_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0011.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0007.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_You Belong With Me_Paired_Speech_Group_0007_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0007.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0013.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_You Belong With Me_Paired_Speech_Group_0013_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0013.json
0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0012.wav,batch_results_gtsinger50_combined/EN-Tenor-1_Pharyngeal_You Belong With Me_Paired_Speech_Group_0012_pyin.mid,GTSinger_sample_50/EN-Tenor-1/Pharyngeal/You Belong With Me/Paired_Speech_Group/0012.json
